Id_Vente;Date_vente;Valeur_fonciere;Id_bien
2020-028608;2020-06-08;300000;28608
2020-028609;2020-06-08;257000;28609
2020-028610;2020-06-08;132000;28610
2020-028611;2020-06-08;130000;28611
2020-028612;2020-06-08;250000;28612
2020-028613;2020-06-08;237500;28613
2020-028614;2020-06-08;277800;28614
2020-028615;2020-06-08;242000;28615
2020-028616;2020-06-08;36000;28616
2020-028617;2020-06-08;57100;28617
2020-028618;2020-06-08;110000;28618
2020-028619;2020-06-08;162200;28619
2020-028620;2020-06-08;147400;28620
2020-028621;2020-06-08;108000;28621
2020-028622;2020-06-08;14000;28622
2020-028623;2020-06-08;45000;28623
2020-028624;2020-06-08;243750;28624
2020-028625;2020-06-08;250014;28625
2020-028626;2020-06-08;233000;28626
2020-028627;2020-06-08;83000;28627
2020-028628;2020-06-08;161000;28628
2020-028629;2020-06-08;59000;28629
2020-028630;2020-06-08;118000;28630
2020-028631;2020-06-08;55000;28631
2020-028632;2020-06-08;148200;28632
2020-028633;2020-06-08;30000;28633
2020-028634;2020-06-08;39500;28634
2020-028635;2020-06-08;150000;28635
2020-028636;2020-06-08;276500;28636
2020-028637;2020-06-08;190000;28637
2020-028638;2020-06-08;215000;28638
2020-028639;2020-06-08;77000;28639
2020-028640;2020-06-08;148223;28640
2020-028641;2020-06-08;140000;28641
2020-028642;2020-06-08;215000;28642
2020-028643;2020-06-08;215000;28643
2020-028644;2020-06-08;240000;28644
2020-028645;2020-06-08;174115;28645
2020-028646;2020-06-08;332200;28646
2020-028647;2020-06-08;700600;28647
2020-028648;2020-06-08;432300;28648
2020-028649;2020-06-08;400000;28649
2020-028650;2020-06-08;309179;28650
2020-028651;2020-06-08;1055405;28651
2020-028652;2020-06-08;569000;28652
2020-028653;2020-06-08;510000;28653
2020-028654;2020-06-08;747300;28654
2020-028655;2020-06-08;190000;28655
2020-028656;2020-06-08;248000;28656
2020-028657;2020-06-08;534000;28657
2020-028658;2020-06-08;859000;28658
2020-028659;2020-06-08;475000;28659
2020-028660;2020-06-08;225000;28660
2020-028661;2020-06-08;450480;28661
2020-028662;2020-06-08;240000;28662
2020-028663;2020-06-08;630000;28663
2020-028664;2020-06-08;273000;28664
2020-028665;2020-06-08;306500;28665
2020-028666;2020-06-08;190900;28666
2020-028667;2020-06-08;115000;28667
2020-028668;2020-06-08;687770;28668
2020-028669;2020-06-08;214000;28669
2020-028670;2020-06-08;175500;28670
2020-028671;2020-06-08;465000;28671
2020-028672;2020-06-08;230000;28672
2020-028673;2020-06-08;332000;28673
2020-028674;2020-06-08;252500;28674
2020-028675;2020-06-08;178000;28675
2020-028676;2020-06-08;280000;28676
2020-028677;2020-06-08;405420;28677
2020-028678;2020-06-08;391110;28678
2020-028679;2020-06-08;223250;28679
2020-028680;2020-06-08;213000;28680
2020-028681;2020-06-08;255000;28681
2020-028682;2020-06-08;177900;28682
2020-028683;2020-06-08;195000;28683
2020-028684;2020-06-08;132100;28684
2020-028685;2020-06-08;137000;28685
2020-028686;2020-06-08;219438;28686
2020-028687;2020-06-08;159000;28687
2020-028688;2020-06-08;119000;28688
2020-028689;2020-06-08;134000;28689
2020-028690;2020-06-08;175000;28690
2020-028691;2020-06-08;220000;28691
2020-028692;2020-06-08;257500;28692
2020-028693;2020-06-08;43200;28693
2020-028694;2020-06-08;350000;28694
2020-028695;2020-06-09;148586;28695
2020-028696;2020-06-09;26500;28696
2020-028697;2020-06-09;144000;28697
2020-028698;2020-06-09;102010;28698
2020-028699;2020-06-09;130000;28699
2020-028700;2020-06-09;129600;28700
2020-028701;2020-06-09;196000;28701
2020-028702;2020-06-09;84112;28702
2020-028703;2020-06-09;166500;28703
2020-028704;2020-06-09;219990;28704
2020-028705;2020-06-09;295000;28705
2020-028706;2020-06-09;95000;28706
2020-028707;2020-06-09;30000;28707
2020-028708;2020-06-09;65500;28708
2020-028709;2020-06-09;349118;28709
2020-028710;2020-06-09;81950;28710
2020-028711;2020-06-09;47000;28711
2020-028712;2020-06-09;142620;28712
2020-028713;2020-06-09;156000;28713
2020-028714;2020-06-09;138000;28714
2020-028715;2020-06-09;83000;28715
2020-028716;2020-06-09;64300;28716
2020-028717;2020-06-09;135800;28717
2020-028718;2020-06-09;150000;28718
2020-028719;2020-06-09;66000;28719
2020-028720;2020-06-09;119900;28720
2020-028721;2020-06-09;135000;28721
2020-028722;2020-06-09;135000;28722
2020-028723;2020-06-09;209000;28723
2020-028724;2020-06-09;119670;28724
2020-028725;2020-06-09;309000;28725
2020-028726;2020-06-09;142000;28726
2020-028727;2020-06-09;144000;28727
2020-028728;2020-06-09;46100;28728
2020-028729;2020-06-09;109700;28729
2020-028730;2020-06-09;60000;28730
2020-028731;2020-06-09;216210;28731
2020-028732;2020-06-09;125000;28732
2020-028733;2020-06-09;79600;28733
2020-028734;2020-06-09;96300;28734
2020-028735;2020-06-09;88000;28735
2020-028736;2020-06-09;40000;28736
2020-028737;2020-06-09;161000;28737
2020-028738;2020-06-09;327500;28738
2020-028739;2020-06-09;243700;28739
2020-028740;2020-06-09;90480;28740
2020-028741;2020-06-09;215000;28741
2020-028742;2020-06-09;167000;28742
2020-028743;2020-06-09;185700;28743
2020-028744;2020-06-09;79689;28744
2020-028745;2020-06-09;146200;28745
2020-028746;2020-06-09;119712;28746
2020-028747;2020-06-09;79600;28747
2020-028748;2020-06-09;74000;28748
2020-028749;2020-06-09;150000;28749
2020-028750;2020-06-09;90000;28750
2020-028751;2020-06-09;503500;28751
2020-028752;2020-06-09;207700;28752
2020-028753;2020-06-09;55000;28753
2020-028754;2020-06-09;106000;28754
2020-028755;2020-06-09;135000;28755
2020-028756;2020-06-09;100000;28756
2020-028757;2020-06-09;138250;28757
2020-028758;2020-06-09;191650;28758
2020-028759;2020-06-09;74100;28759
2020-028760;2020-06-09;79000;28760
2020-028761;2020-06-09;95000;28761
2020-028762;2020-06-09;40000;28762
2020-028763;2020-06-09;88500;28763
2020-028764;2020-06-09;482500;28764
2020-028765;2020-06-09;174570;28765
2020-028766;2020-06-09;213200;28766
2020-028767;2020-06-09;151000;28767
2020-028768;2020-06-09;75000;28768
2020-028769;2020-06-09;94400;28769
2020-028770;2020-06-09;43000;28770
2020-028771;2020-06-09;42000;28771
2020-028772;2020-06-09;75000;28772
2020-028773;2020-06-09;116000;28773
2020-028774;2020-06-09;59500;28774
2020-028775;2020-06-09;120000;28775
2020-028776;2020-06-09;53500;28776
2020-028777;2020-06-09;126200;28777
2020-028778;2020-06-09;41800;28778
2020-028779;2020-06-09;135000;28779
2020-028780;2020-06-09;159000;28780
2020-028781;2020-06-09;419600;28781
2020-028782;2020-06-09;187100;28782
2020-028783;2020-06-09;127500;28783
2020-028784;2020-06-09;74000;28784
2020-028785;2020-06-09;37000;28785
2020-028786;2020-06-09;229000;28786
2020-028787;2020-06-09;131000;28787
2020-028788;2020-06-09;50000;28788
2020-028789;2020-06-09;55000;28789
2020-028790;2020-06-09;292000;28790
2020-028791;2020-06-09;230000;28791
2020-028792;2020-06-09;135600;28792
2020-028793;2020-06-09;212000;28793
2020-028794;2020-06-09;90450;28794
2020-028795;2020-06-09;135920;28795
2020-028796;2020-06-09;219000;28796
2020-028797;2020-06-09;355400;28797
2020-028798;2020-06-09;182000;28798
2020-028799;2020-06-09;161050;28799
2020-028800;2020-06-09;309000;28800
2020-028801;2020-06-09;373300;28801
2020-028802;2020-06-09;544500;28802
2020-028803;2020-06-09;352000;28803
2020-028804;2020-06-09;1020000;28804
2020-028805;2020-06-09;295000;28805
2020-028806;2020-06-09;105000;28806
2020-028807;2020-06-09;350000;28807
2020-028808;2020-06-09;342550;28808
2020-028809;2020-06-09;85000;28809
2020-028810;2020-06-09;231150;28810
2020-028811;2020-06-09;129000;28811
2020-028812;2020-06-09;182000;28812
2020-028813;2020-06-09;128140;28813
2020-028814;2020-06-09;224000;28814
2020-028815;2020-06-09;230000;28815
2020-028816;2020-06-09;97500;28816
2020-028817;2020-06-09;239900;28817
2020-028818;2020-06-09;814955;28818
2020-028819;2020-06-09;560740;28819
2020-028820;2020-06-09;290000;28820
2020-028821;2020-06-09;600000;28821
2020-028822;2020-06-09;388000;28822
2020-028823;2020-06-09;350000;28823
2020-028824;2020-06-09;333200;28824
2020-028825;2020-06-09;154000;28825
2020-028826;2020-06-09;445000;28826
2020-028827;2020-06-09;965000;28827
2020-028828;2020-06-09;160000;28828
2020-028829;2020-06-09;115000;28829
2020-028830;2020-06-09;289750;28830
2020-028831;2020-06-09;819100;28831
2020-028832;2020-06-09;565000;28832
2020-028833;2020-06-09;742100;28833
2020-028834;2020-06-09;1075000;28834
2020-028835;2020-06-09;1018500;28835
2020-028836;2020-06-09;1046000;28836
2020-028837;2020-06-09;1191100;28837
2020-028838;2020-06-09;375000;28838
2020-028839;2020-06-09;149000;28839
2020-028840;2020-06-09;454000;28840
2020-028841;2020-06-09;163000;28841
2020-028842;2020-06-09;457000;28842
2020-028843;2020-06-09;160050;28843
2020-028844;2020-06-09;843000;28844
2020-028845;2020-06-09;950000;28845
2020-028846;2020-06-09;347000;28846
2020-028847;2020-06-09;165000;28847
2020-028848;2020-06-09;299000;28848
2020-028849;2020-06-09;380010;28849
2020-028850;2020-06-09;1300000;28850
2020-028851;2020-06-09;630000;28851
2020-028852;2020-06-09;368000;28852
2020-028853;2020-06-09;147250;28853
2020-028854;2020-06-09;143000;28854
2020-028855;2020-06-09;66500;28855
2020-028856;2020-06-09;39000;28856
2020-028857;2020-06-09;242550;28857
2020-028858;2020-06-09;255000;28858
2020-028859;2020-06-09;250000;28859
2020-028860;2020-06-09;120000;28860
2020-028861;2020-06-09;138580;28861
2020-028862;2020-06-09;115500;28862
2020-028863;2020-06-09;160000;28863
2020-028864;2020-06-09;125500;28864
2020-028865;2020-06-09;135500;28865
2020-028866;2020-06-09;111300;28866
2020-028867;2020-06-09;189000;28867
2020-028868;2020-06-09;138100;28868
2020-028869;2020-06-09;145000;28869
2020-028870;2020-06-09;230000;28870
2020-028871;2020-06-09;115000;28871
2020-028872;2020-06-09;320000;28872
2020-028873;2020-06-09;170000;28873
2020-028874;2020-06-09;152000;28874
2020-028875;2020-06-09;199000;28875
2020-028876;2020-06-09;120000;28876
2020-028877;2020-06-09;125000;28877
2020-028878;2020-06-09;395000;28878
2020-028879;2020-06-09;233000;28879
2020-028880;2020-06-09;125000;28880
2020-028881;2020-06-09;220000;28881
2020-028882;2020-06-09;89000;28882
2020-028883;2020-06-09;425900;28883
2020-028884;2020-06-09;117516;28884
2020-028885;2020-06-09;98000;28885
2020-028886;2020-06-09;196452;28886
2020-028887;2020-06-09;86735,85;28887
2020-028888;2020-06-09;190500;28888
2020-028889;2020-06-09;192560;28889
2020-028890;2020-06-09;819575;28890
2020-028891;2020-06-09;97000;28891
2020-028892;2020-06-09;100000;28892
2020-028893;2020-06-09;145000;28893
2020-028894;2020-06-09;139000;28894
2020-028895;2020-06-09;140000;28895
2020-028896;2020-06-09;204300;28896
2020-028897;2020-06-09;205000;28897
2020-028898;2020-06-09;243000;28898
2020-028899;2020-06-09;180000;28899
2020-028900;2020-06-09;96507;28900
2020-028901;2020-06-09;208250;28901
2020-028902;2020-06-09;77450;28902
2020-028903;2020-06-09;128500;28903
2020-028904;2020-06-09;205650;28904
2020-028905;2020-06-09;232000;28905
2020-028906;2020-06-09;155000;28906
2020-028907;2020-06-09;89000;28907
2020-028908;2020-06-09;365000;28908
2020-028909;2020-06-09;82250;28909
2020-028910;2020-06-09;225440;28910
2020-028911;2020-06-09;85000;28911
2020-028912;2020-06-09;165000;28912
2020-028913;2020-06-09;59000;28913
2020-028914;2020-06-09;52654;28914
2020-028915;2020-06-09;42000;28915
2020-028916;2020-06-09;52420;28916
2020-028917;2020-06-09;66000;28917
2020-028918;2020-06-09;168000;28918
2020-028919;2020-06-09;139000;28919
2020-028920;2020-06-09;133000;28920
2020-028921;2020-06-09;160000;28921
2020-028922;2020-06-09;88000;28922
2020-028923;2020-06-09;260000;28923
2020-028924;2020-06-09;139100;28924
2020-028925;2020-06-09;72000;28925
2020-028926;2020-06-09;167800;28926
2020-028927;2020-06-09;146460;28927
2020-028928;2020-06-09;236950;28928
2020-028929;2020-06-09;115000;28929
2020-028930;2020-06-09;235000;28930
2020-028931;2020-06-09;45000;28931
2020-028932;2020-06-09;245700;28932
2020-028933;2020-06-09;332270;28933
2020-028934;2020-06-09;153000;28934
2020-028935;2020-06-09;818700;28935
2020-028936;2020-06-09;443000;28936
2020-028937;2020-06-09;138000;28937
2020-028938;2020-06-09;325000;28938
2020-028939;2020-06-09;569500;28939
2020-028940;2020-06-09;326000;28940
2020-028941;2020-06-09;260000;28941
2020-028942;2020-06-09;60000;28942
2020-028943;2020-06-09;143000;28943
2020-028944;2020-06-09;212000;28944
2020-028945;2020-06-09;229000;28945
2020-028946;2020-06-09;132000;28946
2020-028947;2020-06-09;219500;28947
2020-028948;2020-06-09;201000;28948
2020-028949;2020-06-09;117500;28949
2020-028950;2020-06-09;555502,2;28950
2020-028951;2020-06-09;133500;28951
2020-028952;2020-06-09;249000;28952
2020-028953;2020-06-09;183000;28953
2020-028954;2020-06-09;126000;28954
2020-028955;2020-06-09;154000;28955
2020-028956;2020-06-09;345000;28956
2020-028957;2020-06-09;165000;28957
2020-028958;2020-06-09;178000;28958
2020-028959;2020-06-09;180000;28959
2020-028960;2020-06-09;260000;28960
2020-028961;2020-06-09;260000;28961
2020-028962;2020-06-09;299000;28962
2020-028963;2020-06-09;;28963
2020-028964;2020-06-09;126000;28964
2020-028965;2020-06-09;259000;28965
2020-028966;2020-06-09;260000;28966
2020-028967;2020-06-09;103175;28967
2020-028968;2020-06-09;490000;28968
2020-028969;2020-06-09;185000;28969
2020-028970;2020-06-09;140000;28970
2020-028971;2020-06-09;222500;28971
2020-028972;2020-06-09;166000;28972
2020-028973;2020-06-09;240000;28973
2020-028974;2020-06-09;216000;28974
2020-028975;2020-06-09;546900;28975
2020-028976;2020-06-09;165000;28976
2020-028977;2020-06-09;172000;28977
2020-028978;2020-06-09;150000;28978
2020-028979;2020-06-09;150000;28979
2020-028980;2020-06-09;96000;28980
2020-028981;2020-06-09;121000;28981
2020-028982;2020-06-09;200000;28982
2020-028983;2020-06-09;137000;28983
2020-028984;2020-06-09;76000;28984
2020-028985;2020-06-10;67000;28985
2020-028986;2020-06-10;53000;28986
2020-028987;2020-06-10;140000;28987
2020-028988;2020-06-10;134300;28988
2020-028989;2020-06-10;225500;28989
2020-028990;2020-06-10;233400;28990
2020-028991;2020-06-10;100000;28991
2020-028992;2020-06-10;260000;28992
2020-028993;2020-06-10;370000;28993
2020-028994;2020-06-10;240000;28994
2020-028995;2020-06-10;90500;28995
2020-028996;2020-06-10;294975;28996
2020-028997;2020-06-10;203300;28997
2020-028998;2020-06-10;102800;28998
2020-028999;2020-06-10;65500;28999
2020-029000;2020-06-10;219400;29000
2020-029001;2020-06-10;133000;29001
2020-029002;2020-06-10;342500;29002
2020-029003;2020-06-10;365000;29003
2020-029004;2020-06-10;120000;29004
2020-029005;2020-06-10;66000;29005
2020-029006;2020-06-10;99500;29006
2020-029007;2020-06-10;101500;29007
2020-029008;2020-06-10;31000;29008
2020-029009;2020-06-10;74260;29009
2020-029010;2020-06-10;220000;29010
2020-029011;2020-06-10;67500;29011
2020-029012;2020-06-10;169000;29012
2020-029013;2020-06-10;89905;29013
2020-029014;2020-06-10;58850;29014
2020-029015;2020-06-10;170000;29015
2020-029016;2020-06-10;102900;29016
2020-029017;2020-06-10;251000;29017
2020-029018;2020-06-10;90000;29018
2020-029019;2020-06-10;157500;29019
2020-029020;2020-06-10;344190;29020
2020-029021;2020-06-10;141000;29021
2020-029022;2020-06-10;305000;29022
2020-029023;2020-06-10;185000;29023
2020-029024;2020-06-10;190000;29024
2020-029025;2020-06-10;74000;29025
2020-029026;2020-06-10;94700;29026
2020-029027;2020-06-10;340641,38;29027
2020-029028;2020-06-10;80100;29028
2020-029029;2020-06-10;113200;29029
2020-029030;2020-06-10;221870;29030
2020-029031;2020-06-10;191947;29031
2020-029032;2020-06-10;167000;29032
2020-029033;2020-06-10;255000;29033
2020-029034;2020-06-10;94000;29034
2020-029035;2020-06-10;100000;29035
2020-029036;2020-06-10;70000;29036
2020-029037;2020-06-10;220000;29037
2020-029038;2020-06-10;158000;29038
2020-029039;2020-06-10;250000;29039
2020-029040;2020-06-10;148000;29040
2020-029041;2020-06-10;458000;29041
2020-029042;2020-06-10;117000;29042
2020-029043;2020-06-10;105000;29043
2020-029044;2020-06-10;229300;29044
2020-029045;2020-06-10;145575;29045
2020-029046;2020-06-10;160000;29046
2020-029047;2020-06-10;255000;29047
2020-029048;2020-06-10;150000;29048
2020-029049;2020-06-10;119000;29049
2020-029050;2020-06-10;67500;29050
2020-029051;2020-06-10;101750;29051
2020-029052;2020-06-10;108500;29052
2020-029053;2020-06-10;154914;29053
2020-029054;2020-06-10;91020;29054
2020-029055;2020-06-10;72000;29055
2020-029056;2020-06-10;293000;29056
2020-029057;2020-06-10;313700;29057
2020-029058;2020-06-10;182000;29058
2020-029059;2020-06-10;59500;29059
2020-029060;2020-06-10;78000;29060
2020-029061;2020-06-10;65000;29061
2020-029062;2020-06-10;180500;29062
2020-029063;2020-06-10;153000;29063
2020-029064;2020-06-10;149150;29064
2020-029065;2020-06-10;62000;29065
2020-029066;2020-06-10;378480;29066
2020-029067;2020-06-10;336000;29067
2020-029068;2020-06-10;127800;29068
2020-029069;2020-06-10;81859;29069
2020-029070;2020-06-10;95200;29070
2020-029071;2020-06-10;242654;29071
2020-029072;2020-06-10;36780;29072
2020-029073;2020-06-10;50500;29073
2020-029074;2020-06-10;62000;29074
2020-029075;2020-06-10;90000;29075
2020-029076;2020-06-10;123500;29076
2020-029077;2020-06-10;142000;29077
2020-029078;2020-06-10;140000;29078
2020-029079;2020-06-10;106900;29079
2020-029080;2020-06-10;203750;29080
2020-029081;2020-06-10;66500;29081
2020-029082;2020-06-10;57000;29082
2020-029083;2020-06-10;160500;29083
2020-029084;2020-06-10;203000;29084
2020-029085;2020-06-10;214300;29085
2020-029086;2020-06-10;213430;29086
2020-029087;2020-06-10;156000;29087
2020-029088;2020-06-10;165000;29088
2020-029089;2020-06-10;127000;29089
2020-029090;2020-06-10;177000;29090
2020-029091;2020-06-10;128000;29091
2020-029092;2020-06-10;121980;29092
2020-029093;2020-06-10;210000;29093
2020-029094;2020-06-10;115000;29094
2020-029095;2020-06-10;97000;29095
2020-029096;2020-06-10;66000;29096
2020-029097;2020-06-10;56000;29097
